page,canonical_url,dir_status,dir_location,dir_index_status,dir_index_location,html_status,html_location,extensionless_status,extensionless_location,www_status,www_location,http_status,http_location
practice-questions/aqa-a2-macro/2-1-1-the-objectives-of-government-economic-policy.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-1-the-objectives-of-government-economic-policy.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-1-the-objectives-of-government-economic-policy.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-1-the-objectives-of-government-economic-policy.html
practice-questions/aqa-a2-macro/2-1-2-macroeconomic-indicators.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-2-macroeconomic-indicators.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-2-macroeconomic-indicators.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-2-macroeconomic-indicators.html
practice-questions/aqa-a2-macro/2-1-3-uses-of-index-numbers.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-3-uses-of-index-numbers.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-3-uses-of-index-numbers.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-3-uses-of-index-numbers.html
practice-questions/aqa-a2-macro/2-1-4-uses-of-national-income-data.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-4-uses-of-national-income-data.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-4-uses-of-national-income-data.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-1-4-uses-of-national-income-data.html
practice-questions/aqa-a2-macro/2-2-1-the-circular-flow-of-income.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-1-the-circular-flow-of-income.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-1-the-circular-flow-of-income.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-1-the-circular-flow-of-income.html
practice-questions/aqa-a2-macro/2-2-2-aggregate-demand-and-aggregate-supply-analysis.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-2-aggregate-demand-and-aggregate-supply-analysis.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-2-aggregate-demand-and-aggregate-supply-analysis.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-2-aggregate-demand-and-aggregate-supply-analysis.html
practice-questions/aqa-a2-macro/2-2-3-the-determinants-of-aggregate-demand.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-3-the-determinants-of-aggregate-demand.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-3-the-determinants-of-aggregate-demand.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-3-the-determinants-of-aggregate-demand.html
practice-questions/aqa-a2-macro/2-2-4-aggregate-demand-and-the-level-of-economic-activity.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-4-aggregate-demand-and-the-level-of-economic-activity.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-4-aggregate-demand-and-the-level-of-economic-activity.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-4-aggregate-demand-and-the-level-of-economic-activity.html
practice-questions/aqa-a2-macro/2-2-5-determinants-of-short-run-aggregate-supply.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-5-determinants-of-short-run-aggregate-supply.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-5-determinants-of-short-run-aggregate-supply.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-5-determinants-of-short-run-aggregate-supply.html
practice-questions/aqa-a2-macro/2-2-6-determinants-of-long-run-aggregate-supply.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-6-determinants-of-long-run-aggregate-supply.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-6-determinants-of-long-run-aggregate-supply.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-2-6-determinants-of-long-run-aggregate-supply.html
practice-questions/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html
practice-questions/aqa-a2-macro/2-3-2-employment-and-unemployment.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-2-employment-and-unemployment.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-2-employment-and-unemployment.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-2-employment-and-unemployment.html
practice-questions/aqa-a2-macro/2-3-3-inflation-and-deflation.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-3-inflation-and-deflation.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-3-inflation-and-deflation.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-3-inflation-and-deflation.html
practice-questions/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html
practice-questions/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-1-the-structure-of-financial-markets-and-financial-assets.html
practice-questions/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-2-commercial-banks-and-investment-banks.html
practice-questions/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html
practice-questions/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html
practice-questions/aqa-a2-macro/2-5-1-fiscal-policy.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-5-1-fiscal-policy.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-5-1-fiscal-policy.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-5-1-fiscal-policy.html
practice-questions/aqa-a2-macro/2-5-2-supply-side-policies.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-5-2-supply-side-policies.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-5-2-supply-side-policies.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-5-2-supply-side-policies.html
practice-questions/aqa-a2-macro/2-6-1-globalisation.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-1-globalisation.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-1-globalisation.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-1-globalisation.html
practice-questions/aqa-a2-macro/2-6-2-trade.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-2-trade.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-2-trade.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-2-trade.html
practice-questions/aqa-a2-macro/2-6-3-the-balance-of-payments.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-3-the-balance-of-payments.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-3-the-balance-of-payments.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-3-the-balance-of-payments.html
practice-questions/aqa-a2-macro/2-6-4-exchange-rate-systems.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-4-exchange-rate-systems.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-4-exchange-rate-systems.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-4-exchange-rate-systems.html
practice-questions/aqa-a2-macro/2-6-5-economic-growth-and-development.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-5-economic-growth-and-development.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-5-economic-growth-and-development.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/2-6-5-economic-growth-and-development.html
practice-questions/aqa-a2-macro/index.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/,200,,200,,,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-macro/
practice-questions/aqa-a2-micro/1-1-1-economic-methodology.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-1-economic-methodology.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-1-economic-methodology.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-1-economic-methodology.html
practice-questions/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html
practice-questions/aqa-a2-micro/1-1-3-economic-resources.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-3-economic-resources.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-3-economic-resources.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-3-economic-resources.html
practice-questions/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html
practice-questions/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-5-production-possibility-diagrams.html
practice-questions/aqa-a2-micro/1-2-1-consumer-behaviour.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-1-consumer-behaviour.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-1-consumer-behaviour.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-1-consumer-behaviour.html
practice-questions/aqa-a2-micro/1-2-2-imperfect-information.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-2-imperfect-information.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-2-imperfect-information.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-2-imperfect-information.html
practice-questions/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html
practice-questions/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html
practice-questions/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html
practice-questions/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html
practice-questions/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html
practice-questions/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html
practice-questions/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html
practice-questions/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html
practice-questions/aqa-a2-micro/1-4-1-production-and-productivity.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-1-production-and-productivity.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-1-production-and-productivity.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-1-production-and-productivity.html
practice-questions/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html
practice-questions/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html
practice-questions/aqa-a2-micro/1-4-4-costs-of-production.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-4-costs-of-production.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-4-costs-of-production.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-4-costs-of-production.html
practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html
practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html
practice-questions/aqa-a2-micro/1-4-7-profit.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html
practice-questions/aqa-a2-micro/1-4-8-technological-change.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html
practice-questions/aqa-a2-micro/1-5-1-market-structures.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html
practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html
practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html
practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html
practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html
practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html
practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html
practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html
practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html
practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html
practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html
practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html
practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html
practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html
practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html
practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html
practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,,,404,,200,,200,,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,301,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html
